14.2078 	EXP 	Device response: <KeyPress from None: t=14.19184420001693, value=down, duration=None>
14.2083 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
14.2241 	EXP 	fixation: autoDraw = False
14.2241 	EXP 	grating: autoDraw = False
14.2241 	EXP 	grating: ori = np.float64(0.0)
14.2241 	EXP 	fixation: autoDraw = True
14.3246 	EXP 	Device response: <KeyPress from None: t=14.19184420001693, value=down, duration=0.12912719999440014>
15.2077 	INFO 	Keyboard events cleared
15.2075 	EXP 	grating: autoDraw = True
15.2243 	EXP 	fixation: autoDraw = False
15.5075 	EXP 	grating: autoDraw = False
15.8413 	EXP 	Device response: <KeyPress from None: t=15.835041400045156, value=up, duration=None>
15.8418 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
15.8436 	DATA 	Keypress: up
15.8575 	EXP 	fixation: autoDraw = False
15.8575 	EXP 	grating: autoDraw = False
15.8575 	EXP 	grating: ori = np.float64(1.0)
15.8575 	EXP 	fixation: autoDraw = True
15.9578 	EXP 	Device response: <KeyPress from None: t=15.835041400045156, value=up, duration=0.11307950003538281>
16.8577 	INFO 	Keyboard events cleared
16.8576 	EXP 	fixation: autoDraw = False
16.8576 	EXP 	grating: autoDraw = True
17.1575 	EXP 	grating: autoDraw = False
17.3744 	EXP 	Device response: <KeyPress from None: t=17.37270740000531, value=up, duration=None>
17.3749 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
17.3769 	DATA 	Keypress: up
17.3907 	EXP 	fixation: autoDraw = False
17.3907 	EXP 	grating: autoDraw = False
17.3907 	EXP 	grating: ori = np.float64(3.0)
17.3907 	EXP 	fixation: autoDraw = True
17.5080 	EXP 	Device response: <KeyPress from None: t=17.37270740000531, value=up, duration=0.1190366999944672>
18.3743 	INFO 	Keyboard events cleared
18.3741 	EXP 	grating: autoDraw = True
18.3908 	EXP 	fixation: autoDraw = False
18.6742 	EXP 	grating: autoDraw = False
19.1247 	EXP 	Device response: <KeyPress from None: t=19.120030999998562, value=down, duration=None>
19.1251 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
19.1268 	DATA 	Keypress: down
19.1406 	EXP 	fixation: autoDraw = False
19.1406 	EXP 	grating: autoDraw = False
19.1406 	EXP 	grating: ori = np.float64(0.0)
19.1406 	EXP 	fixation: autoDraw = True
19.2246 	EXP 	Device response: <KeyPress from None: t=19.120030999998562, value=down, duration=0.0923177000368014>
20.1244 	INFO 	Keyboard events cleared
20.1242 	EXP 	grating: autoDraw = True
20.1408 	EXP 	fixation: autoDraw = False
20.4241 	EXP 	grating: autoDraw = False
20.8745 	EXP 	Device response: <KeyPress from None: t=20.85960020008497, value=up, duration=None>
20.8750 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
20.8764 	DATA 	Keypress: up
20.8907 	EXP 	fixation: autoDraw = False
20.8907 	EXP 	grating: autoDraw = False
20.8907 	EXP 	grating: ori = np.float64(-2.0)
20.8907 	EXP 	fixation: autoDraw = True
20.9913 	EXP 	Device response: <KeyPress from None: t=20.85960020008497, value=up, duration=0.12094109994359314>
21.8744 	INFO 	Keyboard events cleared
21.8742 	EXP 	grating: autoDraw = True
21.8908 	EXP 	fixation: autoDraw = False
22.1745 	EXP 	grating: autoDraw = False
23.0262 	DATA 	Keypress: up
23.0417 	EXP 	Device response: <KeyPress from None: t=23.02561620005872, value=up, duration=None>
23.0424 	EXP 	New trial (rep=10, index=0): <Trial 10 (0 in rep 10) data={'thisN': 10, 'thisTrialN': 0, 'thisRepN': 10}>
23.0574 	EXP 	fixation: autoDraw = False
23.0574 	EXP 	grating: autoDraw = False
23.0574 	EXP 	grating: ori = np.float64(0.0)
23.0574 	EXP 	fixation: autoDraw = True
23.1412 	EXP 	Device response: <KeyPress from None: t=23.02561620005872, value=up, duration=0.10567960003390908>
24.0577 	INFO 	Keyboard events cleared
24.0576 	EXP 	fixation: autoDraw = False
24.0576 	EXP 	grating: autoDraw = True
24.3576 	EXP 	grating: autoDraw = False
24.9083 	EXP 	Device response: <KeyPress from None: t=24.906959900050424, value=up, duration=None>
24.9087 	EXP 	New trial (rep=11, index=0): <Trial 11 (0 in rep 11) data={'thisN': 11, 'thisTrialN': 0, 'thisRepN': 11}>
24.9102 	DATA 	Keypress: up
24.9240 	EXP 	fixation: autoDraw = False
24.9240 	EXP 	grating: autoDraw = False
24.9240 	EXP 	grating: ori = np.float64(-4.0)
24.9240 	EXP 	fixation: autoDraw = True
25.0247 	EXP 	Device response: <KeyPress from None: t=24.906959900050424, value=up, duration=0.11625880002975464>
25.9251 	INFO 	Keyboard events cleared
25.9249 	EXP 	fixation: autoDraw = False
25.9249 	EXP 	grating: autoDraw = True
26.2242 	EXP 	grating: autoDraw = False
